1924:[138.05807 138.6944  392.766  ],[148.9832  109.91708 344.288  ],[152.06573  95.09285 320.347  ],[154.84721  84.95339 300.204  ],[157.77145  78.83694 280.085  ],[133.03377 106.77862 336.857  ],[130.93227  120.059425 305.649   ],[135.68565 135.51703 317.833  ],[138.49817 134.1996  339.759  ],[118.61301 107.63285 335.737  ],[118.10009  120.260345 309.368   ],[117.57352 133.5597  320.252  ],[117.62914 132.32623 339.756  ],[102.56636  115.565674 337.025   ],[ 96.54235 111.17687 314.687  ],[ 92.6267 108.7559 300.658 ],[ 88.18043 106.34642 285.441  ],[137.4338  142.28548 362.651  ],[139.32942 141.42973 336.104  ],[126.87895 135.30463 323.744  ],[114.63139 129.01015 309.026  ]
1925:[154.917   137.87459 384.644  ],[156.6028  131.31348 317.136  ],[161.17743 128.50935 287.272  ],[165.49586 127.38235 264.731  ],[170.1856  126.86706 244.307  ],[138.85619 133.95467 313.689  ],[123.740616 141.6589   281.303   ],[111.57684 147.88553 259.714  ],[ 98.62553 154.53288 240.089  ],[124.57425 136.85968 317.764  ],[120.955315 157.89511  297.371   ],[129.15173 165.92406 311.828  ],[134.80637 159.63644 330.183  ],[111.65714 144.48927 329.386  ],[117.49981 160.0566  322.701  ],[121.23859 162.00546 335.825  ],[120.3212 154.7335 348.352 ],[167.511   136.73944 367.308  ],[180.13216 133.10269 347.496  ],[188.64154 130.0502  328.601  ],[200.29128 126.47817 311.694  ]
1926:[112.04236 149.61774 378.897  ],[120.0603  120.87801 331.087  ],[115.69223  107.702705 305.273   ],[111.8566    96.293236 285.887   ],[107.21051   85.103096 267.982   ],[109.30753 109.37768 337.221  ],[ 87.41259 119.59246 313.491  ],[ 87.61872 135.49776 324.461  ],[ 98.49694 138.95367 343.155  ],[100.19296 103.78575 347.107  ],[ 80.63671 108.38011 323.911  ],[ 80.37585 122.94233 330.639  ],[ 89.45387 129.4664  346.076  ],[ 87.659775 103.740364 359.706   ],[ 83.032    95.11089 339.264  ],[ 79.57376  89.60309 326.348  ],[ 75.50273   83.196815 312.419   ],[118.49362 153.03816 356.248  ],[127.6082  153.48392 334.546  ],[135.48425 153.0851  316.839  ],[145.38365 155.13179 299.885  ]
1927:[ 84.45686  119.689926 428.025   ],[ 80.48222 109.18181 362.465  ],[ 90.87429 126.03479 357.49   ],[ 97.00809 129.64726 379.482  ],[ 94.89095 122.77035 395.744  ],[ 65.93663  116.893166 353.963   ],[ 77.94532 137.49445 347.522  ],[ 88.29355 144.83035 366.013  ],[ 92.8515  143.09808 387.992  ],[ 54.535053 124.49558  353.712   ],[ 52.57647 137.30063 328.057  ],[ 51.81338 147.33458 311.959  ],[ 51.557934 158.18971  297.27    ],[ 46.098103 136.44597  361.238   ],[ 36.59631 142.76047 339.586  ],[ 31.275555 147.85509  326.459   ],[ 26.204247 154.43321  312.73    ],[ 85.70393 121.97082 403.131  ],[ 86.75156  121.019936 377.612   ],[ 73.75686 126.58224 364.653  ],[ 59.6125  132.82954 360.054  ]
1928:[102.493   169.69238 357.85   ],[115.10587 136.72627 319.89   ],[ 99.511406 136.10829  292.479   ],[ 85.787476 150.29709  288.821   ],[ 82.59551 162.6191  299.306  ],[104.748146 124.76141  327.878   ],[ 95.545555 106.134056 300.944   ],[ 88.232994  91.90543  282.852   ],[ 80.33022  77.59161 266.167  ],[ 95.50941  119.220505 338.272   ],[ 77.174194 117.19033  310.985   ],[ 71.09737 131.59427 313.872  ],[ 78.00141 139.44528 329.594  ],[ 82.091934 119.202896 349.654   ],[ 75.434555 104.949554 340.036   ],[ 70.852     95.896935 333.622   ],[ 64.80603  86.45396 325.225  ],[ 94.605965 168.36067  329.654   ],[ 91.066315 164.02148  304.582   ],[ 83.72406 148.65556 299.504  ],[ 76.43726 132.54965 300.127  ]
1929:[127.19839 146.77985 395.52   ],[135.3317  108.03387 370.41   ],[137.4064   95.09257 345.523  ],[140.78561  85.35973 326.334  ],[146.23558  77.41758 308.771  ],[125.212036 109.40316  350.872   ],[144.40584  119.030106 334.128   ],[142.47823 133.85823 345.332  ],[132.0128  135.41304 359.424  ],[115.24933  115.253105 337.485   ],[131.90363 122.4475  320.666  ],[136.20361 134.78505 331.808  ],[130.65706 138.68974 347.833  ],[105.98681 129.18642 324.265  ],[111.68305 125.99064 304.832  ],[115.80088 123.92378 292.91   ],[120.79941 121.60436 280.16   ],[140.09949 136.42276 398.864  ],[150.62744 123.75125 401.951  ],[157.26146 112.50614 398.08   ],[165.52853 102.1853  399.829  ]
1930:[162.48796 178.48242 335.401  ],[180.3467  147.70567 290.476  ],[192.76917 133.19571 269.108  ],[203.05247  121.358345 252.208   ],[213.31462  109.681946 236.332   ],[164.25131 136.65692 293.094  ],[171.4773  114.14568 269.8    ],[176.86961  97.02917 253.959  ],[182.38335  79.51202 239.546  ],[149.72897 131.60071 299.815  ],[146.95926  109.717865 282.114   ],[144.73454  94.03082 270.161  ],[142.29149  77.96166 258.611  ],[131.55774 133.43344 308.286  ],[127.21834 118.42889 295.846  ],[124.335625 108.50603  288.119   ],[121.0168   97.26289 279.691  ],[159.60306 174.93193 309.393  ],[161.06902 167.9329  285.839  ],[148.9278  153.99217 284.736  ],[138.5219  148.70029 301.37   ]
1931:[164.3516  160.24298 352.9    ],[168.75143 116.90989 325.356  ],[173.86617  95.98487 311.497  ],[178.8575   79.50046 300.216  ],[184.43289   63.913048 289.313   ],[155.90347 119.67547 309.627  ],[157.27129  92.91613 293.623  ],[160.2      74.26695 280.889  ],[165.07036   56.976498 267.53    ],[144.1054  127.30964 299.599  ],[135.75647 108.08922 278.918  ],[132.5285   95.58365 262.491  ],[131.38098  83.89846 245.517  ],[133.58635 143.9101  289.1    ],[123.47668 137.64218 269.874  ],[116.62924 133.34378 257.859  ],[108.65777 128.28891 244.82   ],[179.00343 148.78123 351.059  ],[190.9718  134.31956 349.928  ],[198.4817  121.44383 343.953  ],[208.46107  109.571686 343.3     ]
1932:[116.884384 129.96985  396.954   ],[114.575356 123.12715  329.646   ],[111.47625 121.80281 298.974  ],[108.80074 121.10501 275.948  ],[106.14198 121.21012 255.11   ],[ 97.088806 126.325836 324.367   ],[ 93.208664 148.0682   299.417   ],[102.36871 158.64323 316.205  ],[108.344826 153.33122  337.591   ],[ 83.34841 129.73933 326.926  ],[ 80.81614 151.01846 309.419  ],[ 90.06566 158.16322 325.167  ],[ 95.78063 150.89049 343.272  ],[ 71.48249 137.79858 337.182  ],[ 63.446747 137.06894  314.328   ],[ 58.252968 137.39679  300.06    ],[ 53.364784 140.12062  284.82    ],[116.40223 145.72212 376.264  ],[116.79807 157.4706  353.84   ],[106.5798  164.30408 336.048  ],[ 91.4743  159.42917 335.598  ]
1933:[155.42422 157.88554 343.564  ],[187.22778 121.41338 332.832  ],[204.44606 106.64986 327.438  ],[218.26895  96.07543 318.884  ],[231.55977  86.69277 308.583  ],[175.04474 109.96969 328.629  ],[179.22777 111.65479 292.613  ],[172.62335 130.41943 294.194  ],[167.91096 136.35397 313.808  ],[161.52399 104.39775 326.294  ],[173.1022    89.974754 303.18    ],[181.41238  79.91619 287.18   ],[189.90997   69.917946 271.314   ],[143.17018 104.13717 319.87   ],[148.08607  87.40405 314.699  ],[151.28543   76.816444 311.13    ],[154.94267  65.21891 306.67   ],[165.47113 155.12909 317.801  ],[179.35066 148.80264 299.055  ],[174.64766 132.91125 292.445  ],[172.69527  116.422264 283.373   ]
1934:[138.43942 213.30836 316.03   ],[146.77582 172.42934 284.957  ],[150.14047 166.70984 257.115  ],[153.20905 161.62488 236.202  ],[156.51068 156.23889 217.262  ],[127.474045 172.92906  275.662   ],[125.14691 148.14716 256.1    ],[123.44425 129.56725 242.829  ],[121.75219 110.88819 230.663  ],[110.155304 178.21194  271.244   ],[ 99.0593  158.67107 252.899  ],[ 91.021454 145.11024  239.764   ],[ 82.93087 132.79315 225.222  ],[ 91.671844 193.2549   266.09    ],[ 96.43887 205.42941 246.516  ],[105.03689 215.81937 240.733  ],[116.54988 225.70439 242.07   ],[139.83743 218.60565 286.081  ],[143.28798 217.1646  261.979  ],[123.99095 212.94676 256.091  ],[106.42659 210.41023 264.227  ]
1935:[115.69177 164.23184 381.746  ],[147.92401 136.06824 372.944  ],[153.49937  116.931305 372.07    ],[157.66185  102.503235 371.156   ],[161.37404  89.34153 369.795  ],[139.18867  123.923416 376.401   ],[138.3044  110.29118 346.163  ],[130.28752 122.41299 332.286  ],[123.05895 136.51205 325.53   ],[128.91006 117.11129 380.122  ],[128.63528 104.3694  354.219  ],[120.94321 113.87955 342.117  ],[117.13787 126.00027 348.999  ],[113.25445  113.567505 379.678   ],[120.52827 100.88324 377.784  ],[124.9771   92.98368 375.621  ],[129.70996  84.41355 372.176  ],[119.34096 157.81007 357.253  ],[127.676285 149.88911  339.065   ],[123.22664 135.14977 343.416  ],[115.0694  128.26968 357.4    ]
1936:[154.4752  147.88919 384.925  ],[168.85889  122.326256 333.828   ],[179.34007 109.61036 311.201  ],[184.74126 108.51725 288.575  ],[186.17944 115.22278 269.438  ],[153.42198 115.41432 330.688  ],[146.41537  95.42296 305.493  ],[138.8931    92.153595 282.536   ],[131.41928  97.16608 262.963  ],[139.34851  112.883896 333.339   ],[130.68669 112.23744 302.516  ],[129.77602 128.88068 302.788  ],[134.2221  136.09265 319.357  ],[122.58817 116.85749 338.802  ],[121.27282 128.76326 322.264  ],[123.77245 137.0743  330.262  ],[126.30767 137.08708 345.565  ],[148.17372 153.92131 354.799  ],[145.48077 156.09865 327.632  ],[134.60721 148.47371 314.843  ],[121.88711 137.90862 308.73   ]
1937:[159.1042  140.74797 310.735  ],[168.07266  104.177666 258.231   ],[177.23026  119.044525 233.161   ],[186.65378 139.94124 237.577  ],[188.39851 146.99017 256.035  ],[147.65459 107.16488 249.201  ],[155.51004 128.68799 221.03   ],[168.51158 148.314   229.743  ],[173.10637 150.53265 250.511  ],[129.53438 114.33867 247.188  ],[128.48021  122.473434 216.45    ],[139.39293 142.66182 219.338  ],[145.87538 149.36795 236.687  ],[111.95526 131.1405  248.621  ],[100.44635 131.42372 226.432  ],[ 92.11839 131.62868 212.696  ],[ 81.85686 131.8813  197.903  ],[162.86333 148.51709 281.112  ],[168.35356 150.13307 254.425  ],[148.70462 148.51714 246.456  ],[135.87637 146.507   262.796  ]
1938:[122.678955 132.67203  397.302   ],[124.10754   90.519585 388.11    ],[132.21022  90.92652 362.08   ],[132.33902 106.32377 364.807  ],[127.57628 112.43487 381.306  ],[110.124626  88.939186 375.668   ],[118.87835  89.57765 345.023  ],[121.304695 106.28786  349.462   ],[118.112755 114.14596  366.941   ],[ 97.91278   92.240204 366.448   ],[104.69879  92.52482 339.375  ],[106.68426 107.25377 342.717  ],[104.08638 114.23104 358.449  ],[ 85.529816 101.95032  353.441   ],[ 93.30388 100.91266 336.769  ],[ 98.57948  109.662315 341.527   ],[ 97.0933  115.10376 353.909  ],[136.55106 124.14772 388.962  ],[148.61797 112.62184 384.68   ],[158.40456 103.00973 381.034  ],[170.30946  95.72311 380.665  ]
1939:[114.50577 161.50508 368.815  ],[144.60876 127.73605 372.585  ],[152.20998 109.29588 370.329  ],[157.91322  95.29085 368.163  ],[163.09862  82.45354 365.916  ],[134.29459  117.224686 376.936   ],[129.82835 111.50321 341.551  ],[120.64207  126.031334 337.991   ],[118.942406 135.53893  353.888   ],[123.05045  112.146515 380.103   ],[119.2978  105.39995 349.441  ],[110.51101 116.82224 344.522  ],[108.349846 126.032814 357.767   ],[106.86859 110.33409 377.504  ],[110.01444  98.39584 364.493  ],[111.994736  90.71953  356.064   ],[113.96265   82.547806 345.864   ],[130.77637 160.52672 363.097  ],[148.4627  157.23553 361.112  ],[162.60095 153.3576  359.835  ],[174.75226 144.97772 359.939  ]
1940:[158.95525 147.7247  367.538  ],[176.28072 125.85722 312.37   ],[188.94664 115.90153 287.605  ],[200.50105  110.159645 267.915   ],[212.7448  106.36642 249.619  ],[159.90558  125.474525 302.231   ],[160.42488 114.22009 268.453  ],[160.96973 105.55575 245.718  ],[161.69376  96.77872 224.844  ],[144.10637 127.89349 299.584  ],[145.30954 142.82744 272.132  ],[149.5345 156.9765 282.622 ],[150.65456 155.05673 302.405  ],[126.53881 137.56873 301.195  ],[119.385994 140.24467  278.722   ],[114.59045 142.48686 264.782  ],[108.92474 145.32405 249.762  ],[164.02141 155.54352 339.779  ],[171.5703  158.88434 314.176  ],[158.71725 156.12624 300.927  ],[145.2447 151.7325 313.609 ]
1941:[144.68187 189.17705 354.904  ],[160.11371 165.27272 306.994  ],[167.1202  151.75755 285.134  ],[172.75371 140.578   268.224  ],[178.09285 129.61246 252.409  ],[146.40248 152.99031 310.427  ],[144.9898  131.69455 287.915  ],[143.31021  116.099495 272.157   ],[141.04976 100.76978 257.218  ],[134.05501 146.22443 318.118  ],[120.61814 142.18289 290.144  ],[114.11587 158.62016 288.11   ],[119.05799 167.61174 302.16   ],[117.88704 145.41655 328.237  ],[112.93312 131.95744 315.698  ],[109.55072  123.223946 307.695   ],[105.14192 114.06574 297.956  ],[138.76933 193.09488 325.926  ],[137.14854 194.10718 299.495  ],[128.60756 182.87363 288.611  ],[120.416275 172.83755  274.458   ]
1942:[176.59729 180.7628  312.348  ],[175.00081 130.13707 293.596  ],[170.13054 107.36263 280.266  ],[171.9166   92.15799 263.369  ],[176.80138  79.67566 245.892  ],[158.78989 133.10564 281.054  ],[175.10847 127.50326 249.894  ],[182.37038 149.94826 247.754  ],[176.17969 161.9909  262.938  ],[144.8443  141.60988 272.729  ],[158.50226 145.24132 244.931  ],[167.08177 163.2024  247.824  ],[166.22055 173.0546  262.457  ],[132.42041 159.86952 262.012  ],[146.8693 163.4073 245.93  ],[153.3913  173.16054 251.918  ],[149.56175 177.14397 264.751  ],[184.17107 171.46451 289.961  ],[190.92093 156.17238 273.414  ],[175.467   153.89246 261.858  ],[160.0297  149.55634 249.043  ]
1943:[135.80058 119.00593 415.437  ],[140.96211  95.25222 357.52   ],[135.42798  78.63019 335.671  ],[128.87672  66.22304 318.094  ],[121.175606  54.858257 301.688   ],[130.7925    84.325455 362.27    ],[111.101875  93.58834  342.006   ],[111.687386 106.53594  358.623   ],[121.21418 108.19421 377.549  ],[122.38857  78.63409 372.057  ],[105.14641  85.24714 353.241  ],[103.155045  97.69322  363.756   ],[108.43206 104.80829 380.471  ],[111.2287   78.13394 386.776  ],[101.73298  85.55885 372.603  ],[103.547745  94.73929  374.201   ],[110.39736 100.92991 383.228  ],[136.37471  126.149574 389.616   ],[139.61018 130.5067  364.029  ],[142.40834 134.22977 343.248  ],[146.99013 140.7617  324.046  ]
1944:[158.97194 189.10771 317.296  ],[169.22813 146.71915 284.376  ],[176.3419  125.05072 269.316  ],[182.1952  107.23602 257.802  ],[187.89484  89.92792 246.815  ],[150.28531 140.61192 285.67   ],[146.36589  112.754395 269.923   ],[143.44449   92.365204 259.26    ],[140.54323  72.349   249.467  ],[134.20078 140.52626 290.086  ],[124.888306 125.27869  265.51    ],[117.707756 114.00841  249.146   ],[109.91725 102.10521 233.482  ],[115.87362 148.59488 293.952  ],[113.717705 159.07074  272.873   ],[123.03119 167.40932 274.796  ],[131.09483 167.72778 287.854  ],[151.96494 190.06946 288.368  ],[148.55518 185.35818 264.138  ],[132.2789  173.52852 264.873  ],[116.82737 161.64091 259.086  ]
1945:[123.97564 138.57455 406.6    ],[128.41484 102.83655 370.747  ],[142.07838 109.37486 352.521  ],[142.18095 124.51392 358.815  ],[134.61691 129.72737 373.133  ],[116.04802 105.47724 354.293  ],[128.04623 106.71575 325.213  ],[136.3914  121.97003 332.26   ],[134.98868 129.5712  350.802  ],[104.78073  112.072754 344.519   ],[110.08665 110.15507 315.675  ],[114.122246 108.696594 296.778   ],[118.78004 107.56387 279.026  ],[ 94.431404 126.361664 335.979   ],[ 86.43532 121.33078 314.486  ],[ 81.19257 117.98144 301.053  ],[ 77.67296 115.25702 285.987  ],[138.343   138.28403 389.439  ],[151.25496 133.26915 374.971  ],[144.16287 131.19002 355.685  ],[129.83266 134.45422 357.618  ]
1946:[141.29872 165.99396 392.233  ],[144.13535 137.02318 345.732  ],[136.60901  123.845985 323.261   ],[130.46767 113.55395 305.366  ],[125.104546 106.04116  286.679   ],[127.84776 138.12234 338.665  ],[123.24655 146.33836 303.197  ],[131.47794 163.89526 300.448  ],[139.76653 172.3989  315.021  ],[114.12597 142.45985 337.642  ],[109.12402 146.05247 305.782  ],[113.883835 161.57593  299.515   ],[120.491   172.30893 309.887  ],[100.51883 153.95093 338.591  ],[104.87914 164.81412 321.628  ],[113.1793  170.90396 325.941  ],[119.6061  171.76196 339.339  ],[143.10898 169.63046 362.9    ],[146.1536 168.3964 337.237 ],[132.55086 165.88202 325.447  ],[119.83419 163.15059 310.303  ]
1947:[121.82662 122.37466 421.616  ],[124.32173   89.849686 376.737   ],[128.10582   96.250755 350.25    ],[134.93687  109.028496 361.792   ],[135.32925  110.153755 382.619   ],[109.59332  90.83249 366.109  ],[116.727   105.33465 342.772  ],[123.534744 117.31249  358.563   ],[123.808044 116.852234 380.355   ],[ 96.97104   95.520355 362.013   ],[101.09148 102.67721 335.581  ],[105.6021   117.063614 336.714   ],[106.88956 124.72647 353.073  ],[ 84.68426 107.2749  359.881  ],[ 91.03359 113.88939 344.503  ],[ 97.339096 121.61541  349.14    ],[101.196526 126.90445  362.061   ],[133.48701 114.19204 414.55   ],[144.10144 103.19396 407.03   ],[150.42342  92.9505  396.975  ],[160.14505  83.81161 392.027  ]
1948:[134.0422 168.7702 377.077 ],[148.90921 142.4699  331.658  ],[148.30743 126.77574 310.269  ],[146.79634 115.29799 292.231  ],[144.79736 104.50317 275.152  ],[134.54115 133.1605  331.171  ],[120.84669 134.9281  297.4    ],[118.4924  154.57472 296.103  ],[118.17753 171.86386 298.894  ],[121.43627 128.79175 335.408  ],[109.30476 133.48723 305.725  ],[108.078735 149.25174  309.496   ],[114.068275 153.65631  327.038   ],[104.892235 130.5603   341.325   ],[100.14344 141.47142 322.918  ],[105.78747 148.92046 330.135  ],[111.55162 147.33363 344.706  ],[128.81639 171.12234 347.312  ],[127.538185 170.05789  320.997   ],[116.49062 157.74493 320.464  ],[105.84216 145.80508 324.82   ]
1949:[143.67686 191.47269 316.451  ],[135.07993 187.44601 251.727  ],[129.24261 184.39243 223.002  ],[123.7254 181.5691 201.45  ],[117.57602 178.4638  181.946  ],[121.671394 169.75774  257.401   ],[103.084274 154.25189  230.531   ],[ 87.46485 142.26976 212.544  ],[ 70.61177 129.61682 196.175  ],[112.77788 157.1461  268.638  ],[ 89.03281 152.46037 244.761  ],[ 70.54597 149.25491 229.204  ],[ 50.475227 145.93246  214.498   ],[102.639366 149.83138  287.423   ],[ 88.81896 164.91728 279.746  ],[ 96.57417 173.18338 285.326  ],[109.00094 170.12512 293.37   ],[126.49711 203.7341  294.966  ],[112.22222 215.01569 271.263  ],[100.215706 200.24083  268.024   ],[ 94.70005 181.14726 274.145  ]
1950:[162.55211 146.78462 362.611  ],[189.87093 139.57162 304.571  ],[204.56293 140.87865 276.859  ],[217.44096 142.21538 255.94   ],[230.62518 143.95023 236.792  ],[181.02434 123.50973 301.545  ],[161.36714 136.38925 279.269  ],[154.37753 150.58171 292.9    ],[159.18361 153.23068 313.262  ],[170.67043  111.603226 304.996   ],[169.35753 100.95829 275.222  ],[166.8428    94.033745 255.428   ],[163.47472   86.994255 236.625   ],[153.98096 103.37397 312.874  ],[153.54196   89.976105 295.48    ],[152.77904  81.38852 284.145  ],[151.49588   71.805084 271.524   ],[165.05693 145.79584 335.964  ],[172.29938 144.41177 310.531  ],[175.94572 137.77486 291.214  ],[178.66878 128.23335 272.957  ]
1951:[153.01407 176.15015 353.097  ],[155.03297 166.12022 289.689  ],[148.52821 169.09752 259.664  ],[142.16647 172.26093 237.2    ],[134.24973 176.81409 217.075  ],[141.44028 152.24606 293.729  ],[131.57275 145.21808 260.448  ],[122.90565 140.06328 238.187  ],[112.5809 135.5136 217.889 ],[130.8991  142.92207 303.497  ],[118.95142 130.83783 278.279  ],[108.44387 123.29284 261.405  ],[ 95.62038 117.2678  245.282  ],[118.157364 138.8224   319.765   ],[111.65141 129.62708 301.255  ],[106.563774 124.27358  289.284   ],[100.44011  118.221344 276.289   ],[149.0063  179.12833 326.791  ],[148.00897 180.70021 299.907  ],[136.76332 167.24228 298.24   ],[126.09735 153.65582 303.986  ]
1952:[163.84602 163.31699 377.712  ],[161.0155  131.59253 332.429  ],[160.56157 114.89219 311.463  ],[160.31737 100.99399 295.477  ],[161.14311  88.51773 279.264  ],[145.25249 136.7271  324.803  ],[134.2892 125.998  293.896 ],[126.15529 118.34787 272.594  ],[119.862625 113.678566 251.406   ],[132.58015 144.7481  323.199  ],[131.75346 149.41483 291.495  ],[141.77837 163.54147 291.342  ],[150.02672 173.06615 301.867  ],[121.772804 160.11917  323.356   ],[130.50029 168.87692 306.762  ],[137.20511 174.85252 314.306  ],[136.96962 174.1014  329.416  ],[165.72653 170.36302 346.521  ],[167.73695 171.86359 319.561  ],[151.48517 172.38626 314.161  ],[134.91388 172.41156 316.775  ]
1953:[133.71915 143.08606 382.246  ],[148.15933  104.964195 355.269   ],[155.51779  88.82156 336.001  ],[161.75595  76.64545 319.773  ],[168.06325  66.7171  302.812  ],[133.27957   99.968376 347.09    ],[135.82925 109.85023 315.021  ],[135.22675 126.39838 325.231  ],[133.6675  127.23776 346.705  ],[119.18253 100.11943 343.166  ],[120.49072 107.23615 314.211  ],[118.94583  123.039734 316.752   ],[117.29283 128.57706 334.141  ],[102.62202 107.30002 337.747  ],[107.0049  111.23413 318.103  ],[107.03384 121.7897  321.26   ],[104.8465  127.17102 333.433  ],[149.06516 140.554   370.911  ],[164.53339 134.05193 362.137  ],[177.56462 128.57414 355.062  ],[192.36053 125.74773 351.311  ]
1954:[120.70755 118.50412 450.148  ],[140.73436  109.725365 396.972   ],[152.80202 122.15438 385.666  ],[152.91428 131.23795 402.955  ],[146.48541 129.60452 420.157  ],[131.06662 115.91949 381.274  ],[147.1294  126.26694 362.036  ],[158.82162 133.82971 349.251  ],[170.21887 141.22095 337.652  ],[120.36735 122.27676 373.886  ],[129.82455 134.83398 354.084  ],[133.45248 143.1669  369.448  ],[130.18782 140.35161 387.665  ],[108.23218 133.1418  373.707  ],[108.11751 139.05716 352.299  ],[108.12985 143.17052 339.112  ],[108.25913 148.0702  324.99   ],[134.18253  126.722496 444.504   ],[147.33693 131.03355 435.663  ],[144.10521 135.7339  415.351  ],[140.14552 140.8209  395.144  ]
1955:[158.95032 150.59036 348.197  ],[168.86243 110.0545  311.529  ],[174.435    88.85383 294.974  ],[179.23456  71.56809 282.053  ],[184.04942  54.59347 270.177  ],[151.76051 108.85753 302.761  ],[154.22993  109.588684 266.762   ],[161.9195  129.88142 269.186  ],[163.30801 136.72229 289.172  ],[136.26883 112.66697 299.346  ],[131.45036 101.87776 269.555  ],[128.63889   95.837654 249.198   ],[125.91224   90.115746 229.709   ],[119.8838  125.02972 296.134  ],[110.43253  118.586945 275.68    ],[103.886055 114.14075  262.98    ],[ 96.13634 108.89642 249.263  ],[162.56024 141.37775 326.455  ],[167.74155  127.571144 308.214   ],[155.52386 120.31525 295.491  ],[139.5731   127.050514 299.788   ]
1956:[142.50542  108.894585 420.292   ],[137.60684  93.71932 354.102  ],[128.07631  90.27888 325.055  ],[119.84469  88.58019 303.196  ],[111.354576  87.28697  283.419   ],[121.51571   93.671364 353.368   ],[118.653656 114.874344 335.221   ],[123.58463 123.75163 355.506  ],[127.12583 117.55965 375.275  ],[109.46472   95.443886 359.522   ],[107.053314 115.23323  347.926   ],[114.26582  124.875046 361.114   ],[121.23452 122.33527 379.058  ],[ 98.80049 102.60213 372.619  ],[101.04154  115.913155 363.987   ],[109.4135  119.04113 371.875  ],[114.98442 114.26439 383.622  ],[152.17168 111.97999 399.733  ],[161.80135 111.75711 377.482  ],[170.43536  111.557304 359.538   ],[183.0606  111.97746 346.298  ]
1957:[166.56349 152.87234 344.075  ],[169.00282 106.19207 321.948  ],[171.26761  83.11511 313.36   ],[173.46172  65.02382 306.507  ],[177.37718   48.338913 298.573   ],[157.2326  108.28428 304.665  ],[156.56165  79.99389 290.265  ],[156.1557  59.5316 280.588 ],[155.81134   39.668747 271.744   ],[146.46654 115.74314 292.814  ],[138.26917   94.339294 273.323   ],[134.13542  79.12122 258.887  ],[130.03726   63.137905 245.014   ],[137.5913  132.29437 279.932  ],[130.92561 120.40667 262.286  ],[126.46122 112.23098 251.299  ],[122.30665 102.77302 239.014  ],[176.52539 142.73058 324.17   ],[185.06448  127.805916 309.18    ],[173.47006  126.943535 293.85    ],[158.52191 129.89958 281.766  ]
1958:[156.90543 159.38077 405.688  ],[149.01451 140.1649  348.517  ],[144.49046 138.24345 318.483  ],[140.74126 136.8502  295.854  ],[137.30887 135.99481 275.219  ],[135.09894 148.79448 342.696  ],[130.78407 159.90097 307.855  ],[145.54517 171.28032 310.815  ],[154.36365 170.64563 329.658  ],[124.76897 158.1036  343.778  ],[126.715546 171.71333  315.576   ],[138.79239 180.29498 321.965  ],[145.4682  179.18631 339.918  ],[117.73715 172.75386 349.158  ],[127.54615 181.95718 335.72   ],[134.67557 185.96991 343.6    ],[135.73456 184.56058 358.86   ],[162.68648 166.7659  377.419  ],[167.49944 169.673   350.99   ],[154.06398 174.66791 341.805  ],[139.78673 179.89243 333.003  ]
1959:[157.2489  167.74481 354.567  ],[155.2565  140.19319 302.208  ],[146.76239 125.91958 279.381  ],[139.54555 115.83401 260.423  ],[132.1741   106.890366 242.331   ],[136.41057 140.87361 300.461  ],[126.55854 156.26128 268.002  ],[136.21815 175.72316 268.467  ],[147.56218 180.72632 284.384  ],[121.70341 144.68817 304.377  ],[116.807884 155.435    273.799   ],[120.23248 172.7488  277.124  ],[124.64751 175.99504 295.116  ],[107.898056 155.8254   311.391   ],[110.5199  169.81523 294.847  ],[116.89662 174.90501 304.679  ],[118.54563 169.60077 319.639  ],[155.92964 176.6171  324.733  ],[155.97476 180.41391 297.512  ],[138.68164 176.80328 293.554  ],[127.10107 171.79233 308.271  ]
1960:[120.62984 149.62228 399.653  ],[127.4949  117.25779 359.017  ],[138.8029  128.09581 339.86   ],[141.94008 143.53972 344.724  ],[143.7402  156.69785 351.165  ],[113.59021 119.76311 344.172  ],[123.57595 130.90623 316.52   ],[133.3725  145.72542 322.408  ],[136.84204 152.81993 340.65   ],[100.80779  125.841965 336.2     ],[101.18741 123.3649  305.562  ],[102.76537 123.45433 285.762  ],[105.325294 124.90159  267.365   ],[ 88.21193 139.63354 330.039  ],[ 77.93107 134.96347 309.417  ],[ 71.811806 132.48178  295.968   ],[ 64.99672 129.86272 281.27   ],[130.08966 148.2372  377.829  ],[139.54407 142.25577 359.051  ],[136.17331 138.4213  338.503  ],[129.32388 134.96707 318.577  ]
1961:[143.77487 133.85005 400.836  ],[145.1672   97.77604 361.217  ],[133.98483  82.27613 343.578  ],[124.98192  70.80216 327.717  ],[116.22236  60.26325 312.021  ],[129.37332  96.98995 356.899  ],[128.06253   99.867195 321.43    ],[131.26674 117.47003 326.469  ],[133.15039 122.38475 347.373  ],[116.362724 100.47859  357.418   ],[115.84462 111.59644 330.979  ],[118.72441 125.07659 340.059  ],[120.47543  126.015976 359.761   ],[103.13429 110.97159 358.477  ],[105.94446 118.03679 339.759  ],[111.77572 126.40753 340.806  ],[116.19431 130.76726 354.11   ],[154.05663 124.95649 388.784  ],[164.12889 112.90424 377.691  ],[172.62311  102.616135 368.685   ],[184.47414   94.356415 362.921   ]
